number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative
19128582,1722490106,104522455868694581,1655920421305252499644949295814881,34479695853328320,139002151569767844,6650612500884,2905235891950734914239,1643846295407266237557357736363661,11338580265262949480,2598313195217466835164955136952306,1255065785278204190153726911448262258285551,17274757034735,17283442072307,92,91,19166982,19157382,42168948210443997093,355655721980,21084474105222004736,177827860990,95620515897,161669718325494806035,93961795933,167436424827554759270,0.017653131759877816,-0.03444117077869502,318618992360,1688278442451,245176082070015607979,409697520623417179161,59,0,9,22,2132000356677779955236,0,313540444627767410394,5527787610560,24272569157173442,0,653626179018230,-4704700633484187,7007815361515,2839461300619563111882,1722490104,2716022003415
19130982,1722518914,105077429361487913,1644053098195208065986086027877316,34542255739985423,139619684948541868,6728378238778,2897229574993135257892,1666803805918713092383704452140295,10374876761849388627,2598938102543095153861328537340220,1255389558616017998804566576424637514051388,17280563139791,17289238098179,93,91,19178982,19157382,42180630354774473751,355655721980,21090315177387241472,177827860990,95251277030,160968017441100870763,95251277030,167436424827554759270,0.0,-0.038632020440688475,323085627485,1688278442451,245290972270621090918,409697520623417179161,60,0,9,22,2174169304888223952329,0,313540444627767410394,5527787610560,24792773643281579,0,653626179018230,-4704700633484187,7075124881140,2835436300970432820530,1722518913,2721753891270
19133382,1722547720,105174420005839230,1666598413651140901680903432167505,34542255739985423,139716675592786947,6641969288550,2939000255895457759796,1663844722063588772325425865730557,11717855112450815646,2599155768016996745937140211441002,1255479234431370124357045533296836179998294,17286333303203,17295037879943,93,91,19178982,19157382,42180630354774473751,355655721980,21090315177387241472,177827860990,95666501783,160261349307106541105,95251277030,167436424827554759270,0.004359256546967005,-0.04285253658418675,323085627485,1688278442451,245290972270621090918,409697520623417179161,60,0,9,22,2174169304888223952329,0,313540444627767410394,5527787610560,24792773643281579,0,653626179018230,-4704700633484187,7011234448103,2867377572431985926825,1722547718,2727480835682
19135782,1722576527,105704755326219719,1663941139156095880552017314398203,34584073937804437,140288829110359746,6679819309791,2946330530873278897715,1649419035406189902720466990137344,16843660059306952420,2599578740785099182904699537020125,1255633018632613689778672091521254812440732,17292228851447,17300825587127,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,94465881498,159557783527601889832,94465881498,167436424827554759270,0.0,-0.04705452417577116,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7041868367521,2879355786760529656914,1722576526,2733216241398
19138182,1722605332,105802010270305011,1649526129192313607497352835831996,34584073937804437,140386084054338510,6742864684201,2922830802505706692706,1651209522077732772290604075939895,16899496415934928652,2599833137967856136308705855977684,1255747290356007211867860385135793532931551,17298006283739,17306599225187,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,94877682510,158865249149655872877,94465881498,167436424827554759270,0.0043592565428896,-0.05119062764703952,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7090523320227,2862148388702556050612,1722605331,2738950127473
19140582,1722634136,105898940194763067,1651037333399924733316518530265421,34584073937804437,140483013978690395,6741344266926,2927528462440386474840,1646077054136970246144963242050212,11691969270618719511,2599973644092854146685364036130851,1255797049143231535263989971906230871391731,17303811660731,17312403401267,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,95296043114,158167812410620368518,94465881498,167436424827554759270,0.0087879518280638,-0.05535601005862534,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7090523320227,2866186389294081986968,1722634135,2744678802781
19142982,1722662940,105995932979053635,1652549517635570678984744490892499,34584073937804437,140580006762874722,6739825647101,2932232870140936641815,1651440522039673001788770062432106,17042811506490028591,2600305131070114697662166837505016,1255952639884654688258863031108743731353098,17309585010467,17318177258963,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,95711463014,157481310974230569706,94465881498,167436424827554759270,0.013185517313215156,-0.05945608229259025,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7090523320227,2870230709857113585035,1722662939,2750407996504
19145382,1722691744,106093048602396581,1654063617016553325352936008771756,34584073937804437,140677122386111293,6738307885974,2936946945394044539620,1644611547437258818113327127161152,11869080430027517087,2600479457855154717595693828426928,1256013355261527244946414120827504500112592,17315377276367,17323969048751,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,96133500151,156789949883162520539,94465881498,167436424827554759270,0.017653131760966057,-0.06358517840641431,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7090523320227,2874283861988061202466,1722691743,2756137708775
19147782,1722720549,106190569142691334,1644713558292758306457221727234595,34584073937804437,140774642926299228,6781312302933,2922369477431972706833,1650296526403176314783282871785216,11732709674541250555,2600552669063160431969149873149370,1256057220706508790596490420602093526466236,17321187094175,17329777058303,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,96557398249,156101623946902910942,94465881498,167436424827554759270,0.022140446030181504,-0.06769614731278295,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7124110411514,2863787810415057674439,1722720548,2761868167205
19150182,1722749353,106287908097201216,1646221175207564753055319241738033,34584073937804437,140871981880702490,6779786605978,2927070781475161629017,1651882526027549958933976846725444,12347776494647618832,2600672239566940469030819143163592,1256112556564920297493668356622814177202188,17326975363679,17335567370531,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,96978316720,155424090462503948563,94465881498,167436424827554759270,0.02659621846701543,-0.07174265920585976,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7124110411514,2867831021012823446644,1722749352,2767595143196
19152582,1722778157,106385341980517421,1647730262410138677272836065160999,34584073937804437,140969415763911972,6778262217110,2931780380324416944426,1653789817931948398829654088250090,12135217552483496487,2600752912370008834757987000137203,1256151749360003635679738863706287963405551,17332762894931,17341355793719,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,97405940014,154741760806396379386,94465881498,167436424827554759270,0.031122967037175764,-0.07581781583208558,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7124110411514,2871881884617849134871,1722778156,2773322666475
19154982,1722806961,106482870642118368,1649240817569153605534688927774719,34584073937804437,141066944425406092,6776739139163,2936498277544325175969,1649455805916786885649261025489744,12510105156584442738,2600860425366447535850916176866593,1256189250760941817280640242629972669969223,17338570265399,17347163605547,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,97835448901,154062426656057693530,94465881498,167436424827554759270,0.03566967617902694,-0.07987508205141824,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7124110411514,2875940405812374157848,1722806960,2779050708239
19157382,1722835765,106580465124070681,1650752392174859301479183897742817,34584073937804437,141164538907251505,6775217823588,2941223081495192088027,1659033542070685473837733540754292,66291679871426260099,2601021872836355947093475444345864,1256280342509971646492943178493495681860351,17344370868635,17352964286591,94,91,19183782,19157382,42926287522263932278,355655721980,21463143761131966464,177827860990,98261938723,153393743972892632703,94465881498,167436424827554759270,0.04018442600443395,-0.08386873327667432,320483082172,1688278442451,249658642138949378368,409697520623417179161,61,0,9,22,2216349935242998426080,0,313540444627767410394,5527787610560,25267289601124237,0,653626179018230,-4704700633484187,7124110411514,2880005388736762437089,1722835764,2784779268422
19159782,1722864572,105772710648580951,1659257029168314363974717506530304,35198708821160003,140971419315328873,6731269672535,2952331733916967444648,1654594577031691209585308586184650,12614747110454312827,2601282311270431392471655903545685,1256384622591465843910430429309440457747452,17350149546647,17358744677183,94,95,19183782,19207782,42926287522263932278,363697088301,21463143761131966464,181848544150,98695222114,171621837757679254627,94465881498,171621837757679254627,0.044771091413459585,0.0,320483082172,1726457166750,249658642138949378368,419941566797109873354,61,0,9,23,2216349935242998426080,0,313540444627767410394,5883443332540,25267289601124237,0,653626179018230,-5003020319576537,7097500446453,2884773552205911069402,1722864571,2790508974363
19162182,1722893376,105869649020921530,1660777701889245515768632551970553,35198708821160003,141068357687563272,6729730749501,2957069499718118213623,1643737676507279255637705311354005,11999203759230130697,2601458517095520328435394075666473,1256437485735478742969904180509217963787763,17355946105559,17364538865567,94,95,19183782,19207782,42926287522263932278,363697088301,21463143761131966464,181848544150,99125459907,170876941331909426238,94465881498,171621837757679254627,0.04932551663214668,-0.004340335912388804,320483082172,1726457166750,249658642138949378368,419941566797109873354,61,0,9,23,2216349935242998426080,0,313540444627767410394,5883443332540,25267289601124237,0,653626179018230,-5003020319576537,7097500446453,2888835728491836911064,1722893375,2796241019819
19164582,1722922181,105967210677729746,1643907458740804524496458438008981,35198708821160003,141165919344264624,6803495135821,2929055784781811595462,1654857046552468464542641272095267,12687822722543096229,2601747074754802720519967385593404,1256586493820919329358550816389973362718439,17361752258651,17370343286399,94,95,19183782,19207782,42926287522263932278,363697088301,21463143761131966464,181848544150,99562550972,170126771880901164266,94465881498,171621837757679254627,0.05395248944041131,-0.008711396500071578,320483082172,1726457166750,249658642138949378368,419941566797109873354,61,0,9,23,2216349935242998426080,0,313540444627767410394,5883443332540,25267289601124237,0,653626179018230,-5003020319576537,7154032709795,2868316959229502842787,1722922180,2801973811471
